Interval Start Time,Interval End Time,CSQ Name,Skills,Service Level (sec),Calls Handled < Service Level,Calls Abandoned < Service Level,Percentage Of Service Level Met,Percentage Of Service Level Met,Percentage Of Service Level Met,Percentage Of Service Level Met,Calls Presented,Calls Handled,Calls Handled,Calls Abandoned,Calls Abandoned,Calls Dequeued,Calls Dequeued
8/16/22 12:00:00 PM,8/16/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/16/22 1:00:00 PM,8/16/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/16/22 3:00:00 PM,8/16/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/17/22 8:00:00 AM,8/17/22 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/17/22 10:00:00 AM,8/17/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/17/22 2:00:00 PM,8/17/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/18/22 9:00:00 AM,8/18/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/18/22 1:00:00 PM,8/18/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/18/22 2:00:00 PM,8/18/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/19/22 9:00:00 AM,8/19/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/22/22 9:00:00 AM,8/22/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/23/22 10:00:00 AM,8/23/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/23/22 11:00:00 AM,8/23/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/24/22 7:00:00 AM,8/24/22 8:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
8/25/22 10:00:00 AM,8/25/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/25/22 11:00:00 AM,8/25/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/26/22 9:00:00 AM,8/26/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/26/22 10:00:00 AM,8/26/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/26/22 12:00:00 PM,8/26/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/29/22 10:00:00 AM,8/29/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/29/22 11:00:00 AM,8/29/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/29/22 1:00:00 PM,8/29/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/30/22 9:00:00 AM,8/30/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/30/22 10:00:00 AM,8/30/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
8/30/22 3:00:00 PM,8/30/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/31/22 9:00:00 AM,8/31/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
8/31/22 1:00:00 PM,8/31/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
8/31/22 2:00:00 PM,8/31/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
,,,,,5,0,8.93,8.33,8.33,8.33,60,56,93.33,4,6.67,0,0.0
6/1/22 2:00:00 PM,6/1/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/1/22 3:00:00 PM,6/1/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/2/22 10:00:00 AM,6/2/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/2/22 11:00:00 AM,6/2/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,33.33,33.33,33.33,33.33,3,3,100.0,0,0.0,0,0.0
6/2/22 3:00:00 PM,6/2/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/3/22 9:00:00 AM,6/3/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/3/22 10:00:00 AM,6/3/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/3/22 11:00:00 AM,6/3/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/3/22 2:00:00 PM,6/3/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,33.33,25.0,25.0,25.0,4,3,75.0,1,25.0,0,0.0
6/6/22 11:00:00 AM,6/6/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,1,100.0,0,0.0
6/6/22 3:00:00 PM,6/6/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/7/22 8:00:00 AM,6/7/22 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/7/22 11:00:00 AM,6/7/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/7/22 4:00:00 PM,6/7/22 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/8/22 9:00:00 AM,6/8/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/8/22 11:00:00 AM,6/8/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/8/22 2:00:00 PM,6/8/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/9/22 11:00:00 AM,6/9/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/9/22 1:00:00 PM,6/9/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/10/22 2:00:00 PM,6/10/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/13/22 10:00:00 AM,6/13/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/13/22 1:00:00 PM,6/13/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/13/22 2:00:00 PM,6/13/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/14/22 7:00:00 AM,6/14/22 8:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/14/22 10:00:00 AM,6/14/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,33.33,33.33,33.33,33.33,3,3,100.0,0,0.0,0,0.0
6/14/22 1:00:00 PM,6/14/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/14/22 2:00:00 PM,6/14/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/15/22 7:00:00 AM,6/15/22 8:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,1,50.0,1,50.0,0,0.0
6/15/22 8:00:00 AM,6/15/22 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/15/22 9:00:00 AM,6/15/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/15/22 11:00:00 AM,6/15/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/15/22 12:00:00 PM,6/15/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/15/22 1:00:00 PM,6/15/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/15/22 2:00:00 PM,6/15/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,4,3,75.0,1,25.0,0,0.0
6/15/22 3:00:00 PM,6/15/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/15/22 4:00:00 PM,6/15/22 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/16/22 9:00:00 AM,6/16/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/16/22 10:00:00 AM,6/16/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/16/22 11:00:00 AM,6/16/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/16/22 12:00:00 PM,6/16/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/16/22 2:00:00 PM,6/16/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/16/22 3:00:00 PM,6/16/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/17/22 11:00:00 AM,6/17/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,3,3,100.0,0,0.0,0,0.0
6/17/22 12:00:00 PM,6/17/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/17/22 1:00:00 PM,6/17/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/17/22 2:00:00 PM,6/17/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/20/22 10:00:00 AM,6/20/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
6/20/22 1:00:00 PM,6/20/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/20/22 4:00:00 PM,6/20/22 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/21/22 10:00:00 AM,6/21/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/21/22 11:00:00 AM,6/21/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/21/22 12:00:00 PM,6/21/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,3,3,100.0,0,0.0,0,0.0
6/21/22 2:00:00 PM,6/21/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/22/22 8:00:00 AM,6/22/22 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/22/22 11:00:00 AM,6/22/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/22/22 2:00:00 PM,6/22/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/22/22 4:00:00 PM,6/22/22 5:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/23/22 8:00:00 AM,6/23/22 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,1,100.0,0,0.0
6/23/22 10:00:00 AM,6/23/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/23/22 12:00:00 PM,6/23/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/23/22 1:00:00 PM,6/23/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,3,3,100.0,0,0.0,0,0.0
6/24/22 1:00:00 PM,6/24/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/24/22 2:00:00 PM,6/24/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
6/28/22 1:00:00 PM,6/28/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/28/22 2:00:00 PM,6/28/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,3,3,100.0,0,0.0,0,0.0
6/28/22 3:00:00 PM,6/28/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/29/22 7:00:00 AM,6/29/22 8:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
6/29/22 9:00:00 AM,6/29/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/30/22 10:00:00 AM,6/30/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
6/30/22 11:00:00 AM,6/30/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
,,,,,5,0,5.38,5.1,5.1,5.1,98,93,94.9,5,5.1,0,0.0
11/1/22 8:00:00 AM,11/1/22 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
11/1/22 12:00:00 PM,11/1/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/1/22 2:00:00 PM,11/1/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/1/22 3:00:00 PM,11/1/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/2/22 9:00:00 AM,11/2/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/2/22 2:00:00 PM,11/2/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/4/22 9:00:00 AM,11/4/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/4/22 11:00:00 AM,11/4/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/4/22 12:00:00 PM,11/4/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/7/22 7:00:00 AM,11/7/22 8:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/7/22 8:00:00 AM,11/7/22 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/7/22 10:00:00 AM,11/7/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,2,0,66.67,66.67,66.67,66.67,3,3,100.0,0,0.0,0,0.0
11/7/22 11:00:00 AM,11/7/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
11/7/22 12:00:00 PM,11/7/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/7/22 1:00:00 PM,11/7/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/7/22 2:00:00 PM,11/7/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
11/8/22 8:00:00 AM,11/8/22 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
11/8/22 9:00:00 AM,11/8/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,50.0,33.33,33.33,33.33,3,2,66.67,1,33.33,0,0.0
11/8/22 11:00:00 AM,11/8/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/8/22 1:00:00 PM,11/8/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/8/22 2:00:00 PM,11/8/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
11/9/22 8:00:00 AM,11/9/22 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/9/22 3:00:00 PM,11/9/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,50.0,50.0,50.0,2,1,50.0,1,50.0,0,0.0
11/10/22 8:00:00 AM,11/10/22 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
11/10/22 9:00:00 AM,11/10/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/10/22 10:00:00 AM,11/10/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,1,50.0,1,50.0,0,0.0
11/10/22 3:00:00 PM,11/10/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
11/14/22 10:00:00 AM,11/14/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/14/22 12:00:00 PM,11/14/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/15/22 10:00:00 AM,11/15/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/15/22 11:00:00 AM,11/15/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
11/15/22 1:00:00 PM,11/15/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/15/22 2:00:00 PM,11/15/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,2,2,100.0,0,0.0,0,0.0
11/15/22 3:00:00 PM,11/15/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
11/16/22 7:00:00 AM,11/16/22 8:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
11/16/22 8:00:00 AM,11/16/22 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,50.0,50.0,50.0,50.0,2,2,100.0,0,0.0,0,0.0
11/16/22 9:00:00 AM,11/16/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/16/22 11:00:00 AM,11/16/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/16/22 1:00:00 PM,11/16/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,33.33,33.33,33.33,33.33,3,3,100.0,0,0.0,0,0.0
11/17/22 8:00:00 AM,11/17/22 9:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,100.0,100.0,100.0,100.0,1,1,100.0,0,0.0,0,0.0
11/17/22 9:00:00 AM,11/17/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/17/22 12:00:00 PM,11/17/22 1:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/17/22 1:00:00 PM,11/17/22 2:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/17/22 2:00:00 PM,11/17/22 3:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/17/22 3:00:00 PM,11/17/22 4:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/18/22 9:00:00 AM,11/18/22 10:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,1,100.0,0,0.0
11/18/22 10:00:00 AM,11/18/22 11:00:00 AM,MedIT - RC,(sk_MedIT_RC),5.0,0,0,0.0,0.0,0.0,0.0,1,1,100.0,0,0.0,0,0.0
11/18/22 11:00:00 AM,11/18/22 12:00:00 PM,MedIT - RC,(sk_MedIT_RC),5.0,1,0,33.33,33.33,33.33,33.33,3,3,100.0,0,0.0,0,0.0
